735;flags;0;False;meka.classifiers.multilabel.PSt -P 2 -N 0;weka.classifiers.bayes.NaiveBayes -- -K;109659;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
736;flags;0;False;meka.classifiers.multilabel.RAkELd -P 2 -N 0 -batch-size 11;weka.classifiers.rules.JRip -- -N 2.7 -O 3;17207;success;0.543;0.543;0.714;0.25;0.457;0.286;0.75;0.651;0.175;0.307;0.643;0.556;1.054;0.695;0.695;0.747;0.601;0.695;0.6;0.565;0.583;0.827;0.002;0.829;"[""0.825"", ""0.650"", ""0.500"", ""0.700"", ""0.600"", ""0.825"", ""0.900""]";"[""0.000"", ""0.430"", ""0.246"", ""0.568"", ""0.000"", ""0.364"", ""0.733""]";"[""0.825"", ""0.833"", ""0.486"", ""0.778"", ""0.706"", ""1.000"", ""0.600""]";"[""1.000"", ""0.278"", ""0.895"", ""0.412"", ""0.800"", ""0.222"", ""0.600""]";"[""0.825"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.225"", ""0.125""]";"[""1.000"", ""0.150"", ""0.875"", ""0.225"", ""0.850"", ""0.050"", ""0.125""]";"[""-0.175"", ""0.300"", ""-0.400"", ""0.200"", ""-0.100"", ""0.175"", ""0.000""]"
737;flags;0;False;meka.classifiers.multilabel.RAkELd -P 4 -N 0 -batch-size 11;weka.classifiers.trees.RandomTree -- -M 27 -K 0 -depth 15 -N 0;8696;success;0.533;0.533;0.696;0.075;0.467;0.304;0.925;0.664;0.175;0.28;0.644;0.591;1.12;0.677;0.672;0.581;0.524;0.674;0.507;0.512;0.543;0.246;0.002;0.248;"[""0.825"", ""0.375"", ""0.650"", ""0.625"", ""0.750"", ""0.775"", ""0.875""]";"[""0.000"", ""0.323"", ""0.417"", ""0.440"", ""0.000"", ""0.668"", ""0.000""]";"[""0.825"", ""0.370"", ""1.000"", ""0.625"", ""0.750"", ""0.500"", ""0.000""]";"[""1.000"", ""0.556"", ""0.263"", ""0.294"", ""1.000"", ""0.556"", ""0.000""]";"[""0.825"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.225"", ""0.125""]";"[""1.000"", ""0.675"", ""0.125"", ""0.200"", ""1.000"", ""0.250"", ""0.000""]";"[""-0.175"", ""-0.225"", ""0.350"", ""0.225"", ""-0.250"", ""-0.025"", ""0.125""]"
738;flags;0;False;meka.classifiers.multilabel.PSt -P 2 -N 0;weka.classifiers.bayes.NaiveBayes -- -K;109659;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;flags;0;False;meka.classifiers.multilabel.PSt -P 4 -N 3;weka.classifiers.rules.PART -- -M 31 -R -N 4;7189;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;flags;0;False;meka.classifiers.multilabel.PSt -P 2 -N 0;weka.classifiers.bayes.NaiveBayes -- -K;109659;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
741;flags;0;False;meka.classifiers.multilabel.PSt -P 2 -N 0;weka.classifiers.bayes.NaiveBayes -- -K;109659;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
742;flags;0;False;meka.classifiers.multilabel.PSt -P 2 -N 0;weka.classifiers.bayes.NaiveBayes -- -K;109659;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
743;flags;0;False;meka.classifiers.multilabel.PSt -P 4 -N 3;weka.classifiers.rules.PART -- -M 31 -R -N 4;7189;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
744;flags;0;False;meka.classifiers.multilabel.PSt -P 2 -N 0;weka.classifiers.bayes.NaiveBayes -- -K;109659;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
745;flags;0;False;meka.classifiers.multilabel.PSt -P 2 -N 0;weka.classifiers.bayes.NaiveBayes -- -K;109659;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
