335;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 10 -r 0.005 -m 0.3;;10088.0;success;0.57;0.57;0.732;0.125;0.43;0.268;0.875;0.7;0.2;0.193;0.813;0.547;0.552;0.709;0.725;0.483;0.55;0.717;0.509;0.674;0.651;3.022;0.013;3.035;"[""0.800"", ""0.650"", ""0.600"", ""0.700"", ""0.750"", ""0.750"", ""0.875""]";"[""0.000"", ""0.651"", ""0.542"", ""0.704"", ""0.000"", ""0.000"", ""0.000""]";"[""0.800"", ""0.600"", ""0.615"", ""0.619"", ""0.750"", ""0.000"", ""0.000""]";"[""1.000"", ""0.667"", ""0.421"", ""0.765"", ""1.000"", ""0.000"", ""0.000""]";"[""0.800"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.250"", ""0.125""]";"[""1.000"", ""0.500"", ""0.325"", ""0.525"", ""1.000"", ""0.000"", ""0.000""]";"[""-0.200"", ""-0.050"", ""0.150"", ""-0.100"", ""-0.250"", ""0.250"", ""0.125""]"
336;flags;0;False;meka.classifiers.multilabel.BPNN -E 770 -H 13 -r 0.034 -m 0.6;;11439.0;success;0.544;0.544;0.679;0.075;0.456;0.321;0.925;0.692;0.2;0.207;0.808;0.575;0.58;0.631;0.756;0.446;0.568;0.688;0.481;0.509;0.486;2.605;0.003;2.608;"[""0.825"", ""0.500"", ""0.375"", ""0.650"", ""0.750"", ""0.775"", ""0.875""]";"[""0.000"", ""0.302"", ""0.089"", ""0.502"", ""0.000"", ""0.000"", ""0.000""]";"[""0.825"", ""0.471"", ""0.412"", ""0.667"", ""0.750"", ""0.000"", ""0.000""]";"[""1.000"", ""0.889"", ""0.737"", ""0.353"", ""1.000"", ""0.000"", ""0.000""]";"[""0.825"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.225"", ""0.125""]";"[""1.000"", ""0.850"", ""0.850"", ""0.225"", ""1.000"", ""0.000"", ""0.000""]";"[""-0.175"", ""-0.400"", ""-0.375"", ""0.200"", ""-0.250"", ""0.225"", ""0.125""]"
337;flags;0;False;meka.classifiers.multilabel.CDN -Ic 82 -I 479;weka.classifiers.functions.SimpleLogistic -- -W 0.7000000000000001 -S;104099;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;flags;0;False;meka.classifiers.multilabel.BPNN -E 770 -H 10 -r 0.034 -m 0.3;;10083;success;0.56;0.56;0.704;0.2;0.44;0.296;0.8;0.704;0.175;0.205;0.815;0.58;0.581;0.679;0.695;0.477;0.502;0.687;0.449;0.496;0.464;2.403;0.004;2.407;"[""0.825"", ""0.575"", ""0.475"", ""0.650"", ""0.750"", ""0.775"", ""0.875""]";"[""0.000"", ""0.353"", ""0.000"", ""0.445"", ""0.000"", ""0.000"", ""0.000""]";"[""0.825"", ""0.571"", ""0.475"", ""0.714"", ""0.750"", ""0.000"", ""0.000""]";"[""1.000"", ""0.222"", ""1.000"", ""0.294"", ""1.000"", ""0.000"", ""0.000""]";"[""0.825"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.225"", ""0.125""]";"[""1.000"", ""0.175"", ""1.000"", ""0.175"", ""1.000"", ""0.000"", ""0.000""]";"[""-0.175"", ""0.275"", ""-0.525"", ""0.250"", ""-0.250"", ""0.225"", ""0.125""]"
339;flags;0;False;meka.classifiers.multilabel.CDN -Ic 82 -I 479;weka.classifiers.functions.SimpleLogistic -- -W 0.7000000000000001 -S;104099;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;flags;0;False;meka.classifiers.multilabel.RAkEL -N 5 -P 4 -k 1 -M 7;weka.classifiers.bayes.BayesNet -- -D -Q weka.classifiers.bayes.net.search.local.LAGDHillClimber -- -P 1;92665;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 13 -r 0.005 -m 0.6;;11444;success;0.615;0.615;0.761;0.25;0.385;0.239;0.75;0.733;0.25;0.18;0.813;0.506;0.512;0.739;0.756;0.619;0.598;0.747;0.59;0.728;0.703;2.638;0.004;2.642;"[""0.800"", ""0.675"", ""0.725"", ""0.700"", ""0.750"", ""0.800"", ""0.875""]";"[""0.000"", ""0.664"", ""0.721"", ""0.672"", ""0.000"", ""0.458"", ""0.000""]";"[""0.800"", ""0.647"", ""0.722"", ""0.667"", ""0.750"", ""0.750"", ""0.000""]";"[""1.000"", ""0.611"", ""0.684"", ""0.588"", ""1.000"", ""0.300"", ""0.000""]";"[""0.800"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.250"", ""0.125""]";"[""1.000"", ""0.425"", ""0.450"", ""0.375"", ""1.000"", ""0.100"", ""0.000""]";"[""-0.200"", ""0.025"", ""0.025"", ""0.050"", ""-0.250"", ""0.150"", ""0.125""]"
342;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 4 -r 0.034 -m 0.7;;7376;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;flags;0;True;meka.classifiers.multilabel.RAkEL -N 0 -P 4 -k 1 -M 3;weka.classifiers.functions.MultilayerPerceptron -- -L 0.6 -M 0.3 -H 26;215360;success;0.184;0.184;0.571;0.0;0.816;0.429;1.0;0.274;0.325;0.651;0.559;0.792;1.502;0.634;0.198;0.182;0.201;0.302;0.191;0.504;0.551;6.316;0.007;6.323;"[""0.200"", ""0.750"", ""0.600"", ""0.575"", ""0.250"", ""0.750"", ""0.875""]";"[""0.000"", ""0.752"", ""0.600"", ""0.000"", ""0.000"", ""0.000"", ""0.000""]";"[""0.000"", ""0.700"", ""0.571"", ""0.000"", ""0.000"", ""0.000"", ""0.000""]";"[""0.000"", ""0.778"", ""0.632"", ""0.000"", ""0.000"", ""0.000"", ""0.000""]";"[""0.800"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.250"", ""0.125""]";"[""0.000"", ""0.500"", ""0.525"", ""0.000"", ""0.000"", ""0.000"", ""0.000""]";"[""0.800"", ""-0.050"", ""-0.050"", ""0.425"", ""0.750"", ""0.250"", ""0.125""]"
344;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 4 -r 0.034 -m 0.3;;7376;success;0.513;0.513;0.682;0.075;0.487;0.318;0.925;0.676;0.175;0.214;0.804;0.582;0.584;0.657;0.672;0.363;0.499;0.664;0.417;0.593;0.63;2.486;0.002;2.488;"[""0.800"", ""0.575"", ""0.500"", ""0.525"", ""0.750"", ""0.750"", ""0.875""]";"[""0.000"", ""0.576"", ""0.000"", ""0.403"", ""0.000"", ""0.000"", ""0.000""]";"[""0.800"", ""0.524"", ""0.000"", ""0.469"", ""0.750"", ""0.000"", ""0.000""]";"[""1.000"", ""0.611"", ""0.000"", ""0.882"", ""1.000"", ""0.000"", ""0.000""]";"[""0.800"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.250"", ""0.125""]";"[""1.000"", ""0.525"", ""0.025"", ""0.800"", ""1.000"", ""0.000"", ""0.000""]";"[""-0.200"", ""-0.075"", ""0.450"", ""-0.375"", ""-0.250"", ""0.250"", ""0.125""]"
345;flags;0;False;meka.classifiers.multilabel.RAkEL -N 5 -P 4 -k 1 -M 7;weka.classifiers.functions.MultilayerPerceptron -- -L 0.5 -M 0.3 -H 7;210039;success;0.495;0.495;0.704;0.125;0.505;0.296;0.875;0.642;0.25;0.347;0.672;0.542;1.028;0.718;0.603;0.503;0.48;0.656;0.489;0.525;0.588;4.677;0.019;4.696;"[""0.700"", ""0.725"", ""0.650"", ""0.650"", ""0.550"", ""0.775"", ""0.875""]";"[""0.547"", ""0.716"", ""0.649"", ""0.654"", ""0.480"", ""0.000"", ""0.000""]";"[""0.862"", ""0.706"", ""0.632"", ""0.571"", ""0.750"", ""0.000"", ""0.000""]";"[""0.758"", ""0.667"", ""0.632"", ""0.706"", ""0.600"", ""0.000"", ""0.000""]";"[""0.825"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.225"", ""0.125""]";"[""0.725"", ""0.425"", ""0.475"", ""0.525"", ""0.600"", ""0.000"", ""0.000""]";"[""0.100"", ""0.025"", ""0.000"", ""-0.100"", ""0.150"", ""0.225"", ""0.125""]"
346;flags;0;False;meka.classifiers.multilabel.BPNN -E 750 -H 4 -r 0.034 -m 0.6;;7371;success;0.559;0.559;0.704;0.2;0.441;0.296;0.8;0.701;0.175;0.202;0.817;0.569;0.569;0.679;0.695;0.477;0.502;0.687;0.449;0.491;0.495;2.171;0.002;2.173;"[""0.825"", ""0.575"", ""0.475"", ""0.650"", ""0.750"", ""0.775"", ""0.875""]";"[""0.000"", ""0.353"", ""0.000"", ""0.445"", ""0.000"", ""0.000"", ""0.000""]";"[""0.825"", ""0.571"", ""0.475"", ""0.714"", ""0.750"", ""0.000"", ""0.000""]";"[""1.000"", ""0.222"", ""1.000"", ""0.294"", ""1.000"", ""0.000"", ""0.000""]";"[""0.825"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.225"", ""0.125""]";"[""1.000"", ""0.175"", ""1.000"", ""0.175"", ""1.000"", ""0.000"", ""0.000""]";"[""-0.175"", ""0.275"", ""-0.525"", ""0.250"", ""-0.250"", ""0.225"", ""0.125""]"
347;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 10 -r 0.005 -m 0.7;;10088;success;0.529;0.529;0.696;0.15;0.471;0.304;0.85;0.578;0.25;0.207;0.807;0.539;0.565;0.672;0.687;0.487;0.516;0.679;0.494;0.677;0.651;1.562;0.001;1.563;"[""0.800"", ""0.575"", ""0.575"", ""0.650"", ""0.750"", ""0.650"", ""0.875""]";"[""0.000"", ""0.560"", ""0.530"", ""0.637"", ""0.000"", ""0.179"", ""0.000""]";"[""0.800"", ""0.529"", ""0.571"", ""0.588"", ""0.750"", ""0.167"", ""0.000""]";"[""1.000"", ""0.500"", ""0.421"", ""0.588"", ""1.000"", ""0.100"", ""0.000""]";"[""0.800"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.250"", ""0.125""]";"[""1.000"", ""0.425"", ""0.350"", ""0.425"", ""1.000"", ""0.150"", ""0.000""]";"[""-0.200"", ""0.025"", ""0.125"", ""0.000"", ""-0.250"", ""0.100"", ""0.125""]"
348;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 13 -r 0.005 -m 0.6;;11444;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 13 -r 0.005 -m 0.6;;11444;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;flags;0;False;meka.classifiers.multilabel.BPNN -E 750 -H 4 -r 0.034 -m 0.6;;7371;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 13 -r 0.005 -m 0.6;;11444;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 13 -r 0.005 -m 0.6;;11444;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 13 -r 0.005 -m 0.6;;11444;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;flags;0;False;meka.classifiers.multilabel.BPNN -E 750 -H 4 -r 0.034 -m 0.6;;7371;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;flags;0;False;meka.classifiers.multilabel.BPNN -E 750 -H 13 -r 0.034 -m 0.6;;11439;success;0.541;0.541;0.679;0.025;0.459;0.321;0.975;0.686;0.175;0.201;0.818;0.565;0.567;0.626;0.779;0.438;0.595;0.694;0.476;0.533;0.516;3.853;0.002;3.855;"[""0.825"", ""0.575"", ""0.500"", ""0.450"", ""0.750"", ""0.775"", ""0.875""]";"[""0.000"", ""0.353"", ""0.091"", ""0.159"", ""0.000"", ""0.000"", ""0.000""]";"[""0.825"", ""0.571"", ""0.487"", ""0.432"", ""0.750"", ""0.000"", ""0.000""]";"[""1.000"", ""0.222"", ""1.000"", ""0.941"", ""1.000"", ""0.000"", ""0.000""]";"[""0.825"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.225"", ""0.125""]";"[""1.000"", ""0.175"", ""0.975"", ""0.925"", ""1.000"", ""0.000"", ""0.000""]";"[""-0.175"", ""0.275"", ""-0.500"", ""-0.500"", ""-0.250"", ""0.225"", ""0.125""]"
356;flags;0;True;meka.classifiers.multilabel.BPNN -E 750 -H 4 -r 0.034 -m 0.6;;7376;success;0.5;0.5;0.654;0.025;0.5;0.346;0.975;0.668;0.225;0.217;0.792;0.599;0.627;0.61;0.718;0.394;0.547;0.66;0.429;0.463;0.465;3.359;0.009;3.368;"[""0.800"", ""0.450"", ""0.500"", ""0.450"", ""0.750"", ""0.750"", ""0.875""]";"[""0.000"", ""0.234"", ""0.099"", ""0.159"", ""0.000"", ""0.000"", ""0.000""]";"[""0.800"", ""0.441"", ""0.333"", ""0.432"", ""0.750"", ""0.000"", ""0.000""]";"[""1.000"", ""0.833"", ""0.053"", ""0.941"", ""1.000"", ""0.000"", ""0.000""]";"[""0.800"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.250"", ""0.125""]";"[""1.000"", ""0.850"", ""0.075"", ""0.925"", ""1.000"", ""0.000"", ""0.000""]";"[""-0.200"", ""-0.400"", ""0.400"", ""-0.500"", ""-0.250"", ""0.250"", ""0.125""]"
357;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 4 -r 0.005 -m 0.6;;7376;success;0.546;0.546;0.707;0.05;0.454;0.293;0.95;0.71;0.2;0.209;0.806;0.563;0.564;0.676;0.718;0.484;0.538;0.696;0.48;0.583;0.56;3.079;0.003;3.082;"[""0.800"", ""0.475"", ""0.700"", ""0.600"", ""0.750"", ""0.750"", ""0.875""]";"[""0.000"", ""0.087"", ""0.622"", ""0.434"", ""0.000"", ""0.000"", ""0.000""]";"[""0.800"", ""0.462"", ""0.818"", ""0.556"", ""0.750"", ""0.000"", ""0.000""]";"[""1.000"", ""1.000"", ""0.474"", ""0.294"", ""1.000"", ""0.000"", ""0.000""]";"[""0.800"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.250"", ""0.125""]";"[""1.000"", ""0.975"", ""0.275"", ""0.225"", ""1.000"", ""0.000"", ""0.000""]";"[""-0.200"", ""-0.525"", ""0.200"", ""0.200"", ""-0.250"", ""0.250"", ""0.125""]"
358;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 4 -r 0.005 -m 0.6;;7376;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;flags;0;False;meka.classifiers.multilabel.BPNN -E 770 -H 13 -r 0.005 -m 0.6;;11439;success;0.575;0.575;0.718;0.2;0.425;0.282;0.8;0.717;0.175;0.193;0.821;0.564;0.564;0.694;0.71;0.489;0.519;0.702;0.475;0.56;0.559;2.594;0.004;2.598;"[""0.825"", ""0.650"", ""0.525"", ""0.625"", ""0.750"", ""0.775"", ""0.875""]";"[""0.000"", ""0.488"", ""0.248"", ""0.495"", ""0.000"", ""0.000"", ""0.000""]";"[""0.825"", ""0.750"", ""0.500"", ""0.600"", ""0.750"", ""0.000"", ""0.000""]";"[""1.000"", ""0.333"", ""0.947"", ""0.353"", ""1.000"", ""0.000"", ""0.000""]";"[""0.825"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.225"", ""0.125""]";"[""1.000"", ""0.200"", ""0.900"", ""0.250"", ""1.000"", ""0.000"", ""0.000""]";"[""-0.175"", ""0.250"", ""-0.425"", ""0.175"", ""-0.250"", ""0.225"", ""0.125""]"
360;flags;0;False;meka.classifiers.multilabel.BPNN -E 750 -H 13 -r 0.034 -m 0.6;;11439;success;0.541;0.541;0.679;0.025;0.459;0.321;0.975;0.686;0.175;0.201;0.818;0.565;0.567;0.626;0.779;0.438;0.595;0.694;0.476;0.533;0.516;2.487;0.003;2.49;"[""0.825"", ""0.575"", ""0.500"", ""0.450"", ""0.750"", ""0.775"", ""0.875""]";"[""0.000"", ""0.353"", ""0.091"", ""0.159"", ""0.000"", ""0.000"", ""0.000""]";"[""0.825"", ""0.571"", ""0.487"", ""0.432"", ""0.750"", ""0.000"", ""0.000""]";"[""1.000"", ""0.222"", ""1.000"", ""0.941"", ""1.000"", ""0.000"", ""0.000""]";"[""0.825"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.225"", ""0.125""]";"[""1.000"", ""0.175"", ""0.975"", ""0.925"", ""1.000"", ""0.000"", ""0.000""]";"[""-0.175"", ""0.275"", ""-0.500"", ""-0.500"", ""-0.250"", ""0.225"", ""0.125""]"
361;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 13 -r 0.005 -m 0.6;;11444;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;flags;0;False;meka.classifiers.multilabel.BPNN -E 750 -H 4 -r 0.034 -m 0.6;;7371;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;flags;0;False;meka.classifiers.multilabel.BPNN -E 770 -H 13 -r 0.034 -m 0.6;;11439;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 13 -r 0.005 -m 0.6;;11444;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;flags;0;False;meka.classifiers.multilabel.BPNN -E 750 -H 4 -r 0.034 -m 0.6;;7371;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;flags;0;True;meka.classifiers.multilabel.BPNN -E 750 -H 4 -r 0.005 -m 0.6;;7376;success;0.544;0.544;0.707;0.05;0.456;0.293;0.95;0.71;0.2;0.211;0.804;0.563;0.564;0.679;0.71;0.491;0.531;0.694;0.476;0.584;0.56;1.276;0.003;1.279;"[""0.800"", ""0.475"", ""0.675"", ""0.625"", ""0.750"", ""0.750"", ""0.875""]";"[""0.000"", ""0.087"", ""0.575"", ""0.440"", ""0.000"", ""0.000"", ""0.000""]";"[""0.800"", ""0.462"", ""0.800"", ""0.625"", ""0.750"", ""0.000"", ""0.000""]";"[""1.000"", ""1.000"", ""0.421"", ""0.294"", ""1.000"", ""0.000"", ""0.000""]";"[""0.800"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.250"", ""0.125""]";"[""1.000"", ""0.975"", ""0.250"", ""0.200"", ""1.000"", ""0.000"", ""0.000""]";"[""-0.200"", ""-0.525"", ""0.225"", ""0.225"", ""-0.250"", ""0.250"", ""0.125""]"
367;flags;0;True;meka.classifiers.multilabel.BPNN -E 750 -H 13 -r 0.005 -m 0.6;;11444;success;0.608;0.608;0.754;0.225;0.392;0.246;0.775;0.727;0.25;0.18;0.814;0.507;0.513;0.731;0.748;0.602;0.583;0.74;0.57;0.732;0.705;2.72;0.002;2.722;"[""0.800"", ""0.675"", ""0.700"", ""0.700"", ""0.750"", ""0.775"", ""0.875""]";"[""0.000"", ""0.664"", ""0.699"", ""0.672"", ""0.000"", ""0.331"", ""0.000""]";"[""0.800"", ""0.647"", ""0.684"", ""0.667"", ""0.750"", ""0.667"", ""0.000""]";"[""1.000"", ""0.611"", ""0.684"", ""0.588"", ""1.000"", ""0.200"", ""0.000""]";"[""0.800"", ""0.450"", ""0.475"", ""0.425"", ""0.750"", ""0.250"", ""0.125""]";"[""1.000"", ""0.425"", ""0.475"", ""0.375"", ""1.000"", ""0.075"", ""0.000""]";"[""-0.200"", ""0.025"", ""0.000"", ""0.050"", ""-0.250"", ""0.175"", ""0.125""]"
368;flags;0;True;meka.classifiers.multilabel.BPNN -E 770 -H 13 -r 0.005 -m 0.6;;11444;success;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
